trade_id,symbol,side,entry_time,exit_time,entry_fr,entry_collect_fr,exit_fr,hold_settlements,gross_pct,cost_rt_pct,net_pct,gross_dollar,cost_dollar,net_dollar,cost_tier,gap_closed
BATUSDT_20220127000000,BATUSDT,long_spot_short_futures,2022-01-27 00:00:00.004000+00:00,2022-01-27 16:00:00.019000+00:00,-0.052585,-0.02284,-0.00772,2,0.03056,0.08,-0.04944,0.09168,0.24000000000000002,-0.14832,low,False
THETAUSDT_20220127160000,THETAUSDT,long_spot_short_futures,2022-01-27 16:00:00.019000+00:00,2022-01-28 08:00:00+00:00,-0.062735,-0.074582,-0.01714,2,0.091722,0.08,0.011721999999999996,0.27516599999999997,0.24000000000000002,0.03516599999999999,low,False
ROSEUSDT_20220127080000,ROSEUSDT,long_spot_short_futures,2022-01-27 08:00:00.004000+00:00,2022-01-28 08:00:00+00:00,-0.05667200000000001,-0.060149,-0.009121,3,0.155056,0.08,0.075056,0.465168,0.24000000000000002,0.22516799999999998,low,False
RUNEUSDT_20220126000000,RUNEUSDT,long_spot_short_futures,2022-01-26 00:00:00+00:00,2022-01-28 16:00:00.025000+00:00,-0.051662,-0.10346999999999999,-0.0056560000000000004,8,0.406439,0.08,0.326439,1.219317,0.24000000000000002,0.979317,low,False
CRVUSDT_20220126000000,CRVUSDT,long_spot_short_futures,2022-01-26 00:00:00+00:00,2022-01-29 00:00:00.017000+00:00,-0.09669,-0.021329,-0.014242000000000001,9,0.32757,0.08,0.24756999999999996,0.98271,0.24000000000000002,0.7427099999999999,low,False
ONEUSDT_20220127080000,ONEUSDT,long_spot_short_futures,2022-01-27 08:00:00.004000+00:00,2022-01-29 08:00:00+00:00,-0.07086100000000001,-0.070257,-0.010433999999999999,6,0.25251599999999996,0.08,0.17251599999999995,0.757548,0.24000000000000002,0.5175479999999998,low,False
ROSEUSDT_20220129000000,ROSEUSDT,long_spot_short_futures,2022-01-29 00:00:00.017000+00:00,2022-01-29 08:00:00+00:00,-0.068127,-0.016914,-0.016914,1,0.016914,0.08,-0.063086,0.050742,0.24000000000000002,-0.189258,low,False
ARPAUSDT_20220127000000,ARPAUSDT,long_spot_short_futures,2022-01-27 00:00:00.004000+00:00,2022-01-30 00:00:00.025000+00:00,-0.06372599999999999,-0.069469,-0.010738000000000001,9,0.8761670000000001,0.08,0.7961670000000002,2.6285010000000004,0.24000000000000002,2.3885010000000007,low,False
1INCHUSDT_20220129000000,1INCHUSDT,long_spot_short_futures,2022-01-29 00:00:00.017000+00:00,2022-01-30 00:00:00.025000+00:00,-0.055979999999999995,-0.023343,-0.011404,3,0.06172,0.08,-0.018280000000000005,0.18516,0.24000000000000002,-0.054840000000000014,low,False
ZENUSDT_20220130000000,ZENUSDT,long_spot_short_futures,2022-01-30 00:00:00.025000+00:00,2022-01-30 08:00:00.009000+00:00,-0.052864999999999995,-0.0031420000000000003,-0.0031420000000000003,1,0.0031420000000000003,0.08,-0.076858,0.009426,0.24000000000000002,-0.23057399999999997,low,False
COTIUSDT_20220129000000,COTIUSDT,long_spot_short_futures,2022-01-29 00:00:00.017000+00:00,2022-01-30 16:00:00+00:00,-0.116201,-0.235323,-0.009304999999999999,5,0.367531,0.08,0.287531,1.102593,0.24000000000000002,0.8625929999999999,low,False
SANDUSDT_20220129160000,SANDUSDT,long_spot_short_futures,2022-01-29 16:00:00.013000+00:00,2022-01-31 00:00:00+00:00,-0.075071,-0.065065,-0.019788,4,0.232601,0.08,0.152601,0.697803,0.24000000000000002,0.45780299999999996,low,False
MANAUSDT_20220129080000,MANAUSDT,long_spot_short_futures,2022-01-29 08:00:00+00:00,2022-01-31 00:00:00+00:00,-0.051888,-0.02407,-0.014719000000000001,5,0.16338300000000003,0.08,0.08338300000000003,0.49014900000000006,0.24000000000000002,0.25014900000000007,low,False
PEOPLEUSDT_20220130000000,PEOPLEUSDT,long_spot_short_futures,2022-01-30 00:00:00.025000+00:00,2022-01-31 08:00:00+00:00,-0.060515000000000006,-0.029263,-0.007652000000000001,4,0.251057,0.08,0.17105699999999996,0.7531709999999999,0.24000000000000002,0.5131709999999998,low,False
ARUSDT_20220130160000,ARUSDT,long_spot_short_futures,2022-01-30 16:00:00+00:00,2022-01-31 16:00:00+00:00,-0.11130599999999999,-0.053640999999999994,-0.012255,3,0.103834,0.08,0.023833999999999994,0.311502,0.24000000000000002,0.07150199999999998,low,False
PEOPLEUSDT_20220201000000,PEOPLEUSDT,long_spot_short_futures,2022-02-01 00:00:00.010000+00:00,2022-02-01 08:00:00+00:00,-0.08034999999999999,-0.01136,-0.01136,1,0.01136,0.08,-0.06864,0.03408,0.24000000000000002,-0.20592000000000002,low,False
THETAUSDT_20220201000000,THETAUSDT,long_spot_short_futures,2022-02-01 00:00:00.010000+00:00,2022-02-01 16:00:00.004000+00:00,-0.060517999999999995,-0.042862,-0.004852,2,0.047714,0.08,-0.032286,0.143142,0.24000000000000002,-0.096858,low,False
ONEUSDT_20220131080000,ONEUSDT,long_spot_short_futures,2022-01-31 08:00:00+00:00,2022-02-02 00:00:00.004000+00:00,-0.051026999999999996,-0.08884700000000001,-0.006876999999999999,5,0.2914820000000001,0.08,0.21148200000000006,0.8744460000000002,0.24000000000000002,0.6344460000000002,low,False
MANAUSDT_20220131080000,MANAUSDT,long_spot_short_futures,2022-01-31 08:00:00+00:00,2022-02-02 08:00:00+00:00,-0.066605,-0.060510999999999995,-0.014750000000000001,6,0.28998,0.08,0.20998,0.86994,0.24000000000000002,0.62994,low,False
TRXUSDT_20220131160000,TRXUSDT,long_spot_short_futures,2022-01-31 16:00:00+00:00,2022-02-02 08:00:00+00:00,-0.061682,-0.043331,0.004758999999999999,5,0.13990599999999997,0.08,0.05990599999999997,0.4197179999999999,0.24000000000000002,0.17971799999999993,low,False
SANDUSDT_20220201080000,SANDUSDT,long_spot_short_futures,2022-02-01 08:00:00+00:00,2022-02-02 16:00:00.002000+00:00,-0.055359,-0.059465,-0.005422,4,0.208478,0.08,0.12847799999999998,0.625434,0.24000000000000002,0.385434,low,False
COTIUSDT_20220202080000,COTIUSDT,long_spot_short_futures,2022-02-02 08:00:00+00:00,2022-02-03 00:00:00.002000+00:00,-0.056492,-0.048795000000000005,-0.017504,2,0.066299,0.08,-0.013701000000000005,0.19889700000000002,0.24000000000000002,-0.041103000000000015,low,False
CRVUSDT_20220131080000,CRVUSDT,long_spot_short_futures,2022-01-31 08:00:00+00:00,2022-02-03 00:00:00.002000+00:00,-0.051619000000000005,-0.047358,-0.014318999999999998,8,0.279668,0.08,0.199668,0.8390040000000001,0.24000000000000002,0.5990040000000001,low,False
CRVUSDT_20220203160000,CRVUSDT,long_spot_short_futures,2022-02-03 16:00:00+00:00,2022-02-04 00:00:00.018000+00:00,-0.051167,-0.018735,-0.018735,1,0.018735,0.08,-0.061265,0.056205000000000005,0.24000000000000002,-0.183795,low,False
RUNEUSDT_20220203160000,RUNEUSDT,long_spot_short_futures,2022-02-03 16:00:00+00:00,2022-02-04 08:00:00.005000+00:00,-0.053282,-0.021456,-0.008366,2,0.029822,0.08,-0.050178,0.089466,0.24000000000000002,-0.15053399999999997,low,False
ONEUSDT_20220203080000,ONEUSDT,long_spot_short_futures,2022-02-03 08:00:00+00:00,2022-02-05 00:00:00.014000+00:00,-0.08085300000000001,-0.079038,0.000735,5,0.24116300000000002,0.08,0.161163,0.723489,0.24000000000000002,0.483489,low,False
IOTAUSDT_20220203160000,IOTAUSDT,long_spot_short_futures,2022-02-03 16:00:00+00:00,2022-02-05 00:00:00.014000+00:00,-0.052072,-0.026673000000000002,0.00262,4,0.11946899999999999,0.08,0.03946899999999999,0.358407,0.24000000000000002,0.11840699999999997,low,False
